ID,customerCode,name,phone,email,gender,birthDate,ageGroup,address,city,postalCode,membershipType,registeredAt,isActive,totalPurchaseAmount,visitCount,lastVisitDate,preferredStore_ID
f1000001-0000-4000-8000-000000000225,CUST-00225,유하은,010-6288-1413,yoo225@naver.com,F,1970-12-20,50대,중원구 중앙대로 148,성남,32807,REGULAR,2020-01-18,true,1492398,10,2026-03-24,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000226,CUST-00226,서지훈,010-2819-7258,seo226@hanmail.net,F,2001-02-01,20대,동구 미래로 300,대구,53520,REGULAR,2022-04-17,true,2592399,105,2026-03-04,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000227,CUST-00227,민미래,010-3235-8186,min227@naver.com,F,1990-01-05,30대,부평구 해방길 7,인천,36084,REGULAR,2021-01-02,true,7130061,117,2026-04-12,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000228,CUST-00228,강나연,010-7532-2085,kang228@daum.net,M,1974-10-23,50대,연수구 학원로 1,인천,22528,REGULAR,2022-01-25,true,342118,32,2026-03-14,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000229,CUST-00229,안지훈,010-1245-7760,ahn229@daum.net,F,1966-03-10,60대+,동작구 산업번길 270,서울,58030,SILVER,2022-12-16,true,5720951,94,2026-04-06,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000230,CUST-00230,윤윤아,010-1945-2188,yoon230@hanmail.net,M,1968-09-07,50대,북구 문화로 30,광주,10400,GOLD,2020-11-11,true,9863882,96,2026-03-12,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000231,CUST-00231,남민준,010-9102-4807,nam231@gmail.com,F,1986-10-05,40대,분당구 중앙길 178,성남,42172,GOLD,2025-03-09,true,2538901,112,2026-03-11,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000232,CUST-00232,곽윤아,010-1155-5423,kwak232@daum.net,F,1984-04-08,40대,부산진구 테헤란길 204,부산,10885,SILVER,2024-11-15,true,8217584,39,2026-03-30,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000233,CUST-00233,정수아,010-1188-4709,jung233@hanmail.net,F,1967-09-13,50대,강서구 희망길 75,서울,17158,GOLD,2025-09-13,true,4362917,57,2026-04-10,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000234,CUST-00234,김재민,010-9444-9171,kim234@daum.net,F,1976-10-07,50대,권선구 산업번길 78,수원,52455,REGULAR,2022-06-15,true,7181162,8,2026-03-22,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000235,CUST-00235,성시우,010-5416-5871,sung235@naver.com,F,1982-07-17,40대,일산서구 학원대로 148,고양,16589,VIP,2021-12-19,true,2031742,63,2026-03-15,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000236,CUST-00236,류현우,010-8486-2315,ryu236@hanmail.net,M,1961-07-22,60대+,남구 학원번길 31,광주,29691,REGULAR,2020-10-04,true,2578560,111,2026-03-25,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000237,CUST-00237,홍태민,010-2739-5011,hong237@hanmail.net,F,2000-06-02,20대,광산구 테헤란대로 183,광주,38640,REGULAR,2020-01-04,true,9831685,69,2026-03-09,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000238,CUST-00238,곽주원,010-7905-2836,kwak238@daum.net,F,1964-08-19,60대+,수성구 청춘대로 279,대구,43278,SILVER,2025-03-19,true,6364920,49,2026-03-08,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000239,CUST-00239,하도윤,010-7825-1619,ha239@naver.com,F,1974-03-21,50대,유성구 학원번길 199,대전,29132,REGULAR,2020-05-26,true,7928989,95,2026-03-03,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000240,CUST-00240,한한결,010-3796-6649,han240@daum.net,F,1964-05-07,60대+,동구 희망길 138,광주,16415,VIP,2024-08-12,true,5347849,93,2026-03-08,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000241,CUST-00241,배성훈,010-6622-1937,bae241@naver.com,F,1983-03-20,40대,성북구 문화번길 148,서울,22664,VIP,2025-09-21,true,2990730,85,2026-03-02,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000242,CUST-00242,구한결,010-3346-3450,goo242@naver.com,M,1989-07-27,30대,광산구 청춘번길 279,광주,48030,REGULAR,2020-11-20,true,6401962,91,2026-03-17,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000243,CUST-00243,서도윤,010-6827-1383,seo243@kakao.com,M,1995-04-25,30대,중구 해방번길 39,대전,22078,REGULAR,2022-06-18,true,2216527,56,2026-03-08,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000244,CUST-00244,문윤아,010-8631-6148,moon244@naver.com,F,1986-02-13,40대,노원구 학원번길 32,서울,35782,REGULAR,2025-08-10,true,6465037,60,2026-03-15,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000245,CUST-00245,우하영,010-8866-7285,woo245@naver.com,M,1976-09-08,50대,수정구 산업길 183,성남,26977,VIP,2021-12-11,true,9277062,4,2026-03-22,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000246,CUST-00246,성지아,010-7727-6556,sung246@naver.com,M,1994-08-05,30대,영통구 테헤란번길 260,수원,18191,SILVER,2025-09-22,true,5464252,112,2026-04-02,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000247,CUST-00247,류민수,010-6049-5505,ryu247@gmail.com,M,1991-12-27,30대,남동구 번영로 238,인천,43148,REGULAR,2025-11-27,true,9349108,16,2026-03-14,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000248,CUST-00248,차지아,010-4469-6187,cha248@gmail.com,F,1990-01-18,30대,계양구 학원로 179,인천,49758,REGULAR,2021-01-04,true,4240571,72,2026-04-01,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000249,CUST-00249,엄하영,010-7594-8134,um249@kakao.com,F,1968-12-20,50대,북구 중앙대로 263,광주,39039,REGULAR,2021-12-06,true,7848533,24,2026-04-07,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000250,CUST-00250,임하린,010-7793-4070,lim250@gmail.com,F,1994-08-24,30대,동구 해방길 200,대전,47481,VIP,2024-05-03,true,7195017,17,2026-03-30,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000251,CUST-00251,홍진우,010-5881-6230,hong251@kakao.com,F,1967-12-14,50대,사하구 테헤란길 245,부산,22567,REGULAR,2022-04-09,true,9789553,60,2026-03-23,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000252,CUST-00252,함수아,010-2143-8078,ham252@gmail.com,F,1980-06-26,40대,장안구 테헤란로 232,수원,38161,REGULAR,2021-06-10,true,8628128,21,2026-03-24,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000253,CUST-00253,민동현,010-2703-7104,min253@kakao.com,M,1964-09-13,60대+,남구 산업대로 184,부산,21034,VIP,2025-05-22,true,6391346,6,2026-03-19,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000254,CUST-00254,엄예린,010-8862-8666,um254@daum.net,F,1972-08-05,50대,마포구 청춘로 81,서울,13419,REGULAR,2024-04-25,true,7712631,17,2026-04-01,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000255,CUST-00255,문하은,010-8819-9999,moon255@kakao.com,M,1975-08-19,50대,일산동구 산업번길 4,고양,11978,REGULAR,2025-07-07,true,8470520,33,2026-04-03,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000256,CUST-00256,장지원,010-7206-2897,jang256@kakao.com,M,1997-11-17,20대,연제구 테헤란번길 276,부산,15677,REGULAR,2021-01-13,true,572189,31,2026-04-15,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000257,CUST-00257,한현준,010-4251-6891,han257@daum.net,M,1985-02-20,40대,서구 문화번길 123,광주,24436,REGULAR,2022-06-11,true,5737836,109,2026-03-25,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000258,CUST-00258,조예은,010-1488-9185,cho258@gmail.com,F,1965-07-17,60대+,수정구 번영로 111,성남,28899,REGULAR,2020-03-15,true,1887789,62,2026-03-08,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000259,CUST-00259,차정우,010-7553-8014,cha259@daum.net,M,1986-05-03,40대,유성구 희망대로 135,대전,63813,SILVER,2024-11-13,true,3996831,16,2026-03-08,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000260,CUST-00260,진형준,010-4097-9147,jin260@kakao.com,F,1966-06-23,60대+,일산서구 미래대로 11,고양,55933,GOLD,2021-10-06,true,7489325,25,2026-03-26,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000261,CUST-00261,홍민호,010-3294-5901,hong261@daum.net,F,1994-08-03,30대,장안구 희망로 80,수원,44337,GOLD,2022-09-12,true,3092710,107,2026-03-08,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000262,CUST-00262,신미래,010-3491-9936,shin262@hanmail.net,F,1983-07-15,40대,수지구 문화로 10,용인,51945,GOLD,2021-04-13,true,3225168,92,2026-03-31,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000263,CUST-00263,임예린,010-4828-3145,lim263@naver.com,M,1981-11-11,40대,계양구 산업번길 17,인천,31899,GOLD,2020-10-19,true,9186936,89,2026-03-06,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000264,CUST-00264,허소윤,010-2038-8050,heo264@daum.net,F,1976-09-04,50대,광산구 문화로 132,광주,23740,SILVER,2022-08-18,true,3480094,30,2026-03-02,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000265,CUST-00265,안다인,010-8209-8566,ahn265@hanmail.net,M,1994-05-17,30대,팔달구 해방길 146,수원,27159,REGULAR,2021-08-01,true,3322513,46,2026-03-24,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000266,CUST-00266,천우진,010-8573-9766,cheon266@hanmail.net,F,1993-08-28,30대,달서구 미래로 24,대구,58603,GOLD,2025-10-18,true,8221311,56,2026-03-09,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000267,CUST-00267,나민준,010-1346-9868,na267@gmail.com,M,1986-07-11,40대,처인구 청춘길 281,용인,49719,GOLD,2024-01-23,true,4242347,96,2026-03-20,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000268,CUST-00268,노형준,010-7297-5749,noh268@hanmail.net,F,1992-03-20,30대,관악구 산업번길 119,서울,48590,VIP,2022-10-05,true,3828492,120,2026-03-01,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000269,CUST-00269,서채원,010-5461-2895,seo269@daum.net,F,1994-09-16,30대,중구 청춘로 145,대구,56010,GOLD,2024-04-28,true,2814356,51,2026-03-03,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000270,CUST-00270,나규민,010-1216-8032,na270@gmail.com,M,1979-10-19,40대,기흥구 해방번길 240,용인,17901,REGULAR,2021-07-17,true,8682871,48,2026-04-11,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000271,CUST-00271,천지원,010-9405-9457,cheon271@naver.com,F,1975-03-21,50대,동래구 희망번길 213,부산,38090,SILVER,2023-09-16,true,143258,27,2026-03-02,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000272,CUST-00272,오준호,010-1181-5886,oh272@daum.net,F,1998-01-24,20대,성북구 미래로 291,서울,51871,VIP,2024-02-14,true,8655850,32,2026-03-23,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000273,CUST-00273,전민수,010-3116-7624,jeon273@hanmail.net,F,1997-05-13,20대,남구 문화길 224,광주,63267,VIP,2023-07-11,true,4903551,56,2026-03-27,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000274,CUST-00274,류수아,010-4621-2770,ryu274@hanmail.net,M,1964-09-09,60대+,수정구 문화길 291,성남,35783,REGULAR,2022-09-05,true,9194242,102,2026-04-02,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000275,CUST-00275,황지훈,010-5397-2590,hwang275@daum.net,M,1986-10-24,40대,부산진구 희망로 100,부산,26701,SILVER,2020-01-01,true,5326552,22,2026-04-04,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000276,CUST-00276,남은서,010-2935-1164,nam276@hanmail.net,F,1974-11-02,50대,덕양구 희망길 54,고양,48574,REGULAR,2025-10-10,true,8661957,1,2026-03-04,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000277,CUST-00277,백태양,010-5798-6849,baek277@naver.com,F,1980-04-01,40대,남구 산업길 125,광주,24930,REGULAR,2024-07-15,true,3472275,33,2026-04-02,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000278,CUST-00278,조하영,010-2999-1576,cho278@daum.net,F,1974-03-05,50대,분당구 학원길 51,성남,16506,VIP,2020-11-11,true,2087768,55,2026-03-29,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000279,CUST-00279,원정우,010-6645-8379,won279@gmail.com,M,1961-04-17,60대+,수정구 미래번길 195,성남,47193,VIP,2024-03-28,true,9007174,106,2026-03-05,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000280,CUST-00280,구현우,010-6621-3885,goo280@kakao.com,M,2005-03-16,20대,달서구 산업길 273,대구,24011,REGULAR,2023-02-25,true,1738369,35,2026-04-03,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000281,CUST-00281,장재민,010-9698-1154,jang281@daum.net,M,1967-03-16,50대,남구 번영대로 267,부산,46129,SILVER,2023-10-15,true,2022004,16,2026-03-05,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000282,CUST-00282,차나연,010-3144-6734,cha282@daum.net,F,2005-03-14,20대,수성구 희망길 203,대구,41778,VIP,2024-04-07,true,7791292,97,2026-03-19,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000283,CUST-00283,백채원,010-4214-8535,baek283@naver.com,M,1962-10-04,60대+,수지구 산업로 152,용인,63840,REGULAR,2025-06-15,true,2619463,34,2026-03-11,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000284,CUST-00284,강수아,010-4422-3011,kang284@naver.com,M,1978-09-12,40대,서구 문화길 234,대전,60958,REGULAR,2021-12-05,true,97579,94,2026-03-25,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000285,CUST-00285,문서연,010-3924-7365,moon285@hanmail.net,M,1985-12-08,40대,중구 테헤란로 14,대구,29557,VIP,2022-10-24,true,1848696,18,2026-04-11,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000286,CUST-00286,심유진,010-5702-3663,sim286@gmail.com,M,1977-04-08,40대,동구 중앙길 174,대구,58469,REGULAR,2025-12-04,true,1183865,10,2026-04-02,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000287,CUST-00287,오소윤,010-4449-7762,oh287@gmail.com,M,1965-01-10,60대+,장안구 문화번길 224,수원,24153,VIP,2023-08-16,true,2207823,112,2026-03-07,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000288,CUST-00288,성소연,010-1950-7093,sung288@gmail.com,F,1996-02-15,30대,중구 테헤란로 1,대전,33133,SILVER,2025-01-13,true,5222853,32,2026-03-04,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000289,CUST-00289,고성훈,010-3837-1396,ko289@kakao.com,M,1990-09-04,30대,종로구 산업대로 289,서울,61787,REGULAR,2024-12-03,true,6281026,26,2026-03-12,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000290,CUST-00290,윤상우,010-9588-2707,yoon290@gmail.com,M,1976-05-26,50대,달서구 번영길 286,대구,42694,SILVER,2022-02-26,true,7138995,76,2026-03-28,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000291,CUST-00291,구소윤,010-8791-1624,goo291@naver.com,F,2000-09-09,20대,동작구 번영길 271,서울,18272,REGULAR,2025-06-06,true,4977934,110,2026-03-31,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000292,CUST-00292,임준호,010-7511-8737,lim292@naver.com,F,1962-05-14,60대+,북구 산업대로 295,광주,24140,GOLD,2022-10-22,true,3966874,1,2026-03-14,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000293,CUST-00293,손소윤,010-8624-8135,son293@gmail.com,F,1962-02-06,60대+,중원구 미래로 34,성남,15443,SILVER,2025-02-26,true,3369231,13,2026-03-14,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000294,CUST-00294,권규민,010-6565-6089,kwon294@kakao.com,M,1990-09-03,30대,부산진구 산업길 35,부산,35349,GOLD,2021-12-19,true,3164048,50,2026-03-06,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000295,CUST-00295,유규민,010-5721-6731,yoo295@kakao.com,F,1961-05-17,60대+,마포구 테헤란로 74,서울,55349,SILVER,2022-02-16,true,7226927,89,2026-04-02,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000296,CUST-00296,임준호,010-8341-3697,lim296@kakao.com,F,1964-07-17,60대+,부평구 중앙대로 50,인천,34106,SILVER,2020-07-09,true,8115012,2,2026-03-21,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000297,CUST-00297,오민수,010-6787-4555,oh297@kakao.com,F,1977-10-27,40대,일산동구 학원대로 64,고양,23386,REGULAR,2022-10-19,true,6126792,106,2026-03-11,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000298,CUST-00298,나성훈,010-8143-6557,na298@kakao.com,M,1964-11-12,60대+,권선구 문화로 26,수원,59647,SILVER,2022-01-27,true,7292611,72,2026-03-11,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000299,CUST-00299,백건우,010-1618-2186,baek299@daum.net,F,1981-12-02,40대,중구 청춘번길 96,대전,30090,GOLD,2024-10-12,true,4716515,63,2026-03-20,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000300,CUST-00300,배성훈,010-6504-1543,bae300@daum.net,M,2000-06-07,20대,권선구 해방로 202,수원,49222,VIP,2022-03-04,true,6505573,75,2026-03-21,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000301,CUST-00301,민지훈,010-4159-7704,min301@kakao.com,F,1990-04-25,30대,덕양구 문화길 177,고양,25544,SILVER,2021-08-16,true,7288032,77,2026-04-02,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000302,CUST-00302,곽우진,010-2840-6570,kwak302@hanmail.net,F,1980-02-05,40대,장안구 번영대로 8,수원,57291,REGULAR,2024-05-18,true,5160794,29,2026-03-18,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000303,CUST-00303,노미래,010-2299-8251,noh303@gmail.com,M,1980-12-11,40대,수지구 산업로 158,용인,61396,GOLD,2023-05-17,true,561093,109,2026-04-14,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000304,CUST-00304,남주원,010-6952-6236,nam304@gmail.com,F,1969-07-04,50대,분당구 산업로 70,성남,20839,SILVER,2022-10-25,true,6712430,56,2026-04-13,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000305,CUST-00305,우승민,010-3719-5730,woo305@daum.net,F,1971-08-10,50대,남구 중앙로 252,부산,16225,REGULAR,2025-10-05,true,4070695,97,2026-03-13,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000306,CUST-00306,한유진,010-2584-2840,han306@naver.com,M,1971-03-06,50대,남구 산업길 117,부산,21216,GOLD,2025-02-21,true,9798989,115,2026-03-10,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000307,CUST-00307,남도윤,010-5148-3718,nam307@kakao.com,F,1987-09-21,30대,마포구 산업길 289,서울,38615,REGULAR,2022-09-05,true,592460,33,2026-04-11,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000308,CUST-00308,강정우,010-6096-5758,kang308@kakao.com,F,1984-08-28,40대,기흥구 테헤란길 227,용인,38747,SILVER,2023-02-09,true,596640,25,2026-03-14,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000309,CUST-00309,최하은,010-2521-4509,choi309@kakao.com,M,1973-08-03,50대,중구 해방길 146,대구,34963,REGULAR,2025-12-26,true,9128509,76,2026-03-21,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000310,CUST-00310,천보라,010-1407-8971,cheon310@naver.com,F,1967-01-13,50대,연제구 청춘길 279,부산,55450,SILVER,2021-09-16,true,1871959,68,2026-04-12,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000311,CUST-00311,곽민준,010-9460-4158,kwak311@naver.com,F,1974-06-25,50대,달서구 학원길 24,대구,38969,REGULAR,2020-10-16,true,2841760,32,2026-03-22,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000312,CUST-00312,박민준,010-6001-4242,park312@gmail.com,M,1991-11-09,30대,팔달구 해방길 253,수원,19938,REGULAR,2025-07-19,true,290297,112,2026-03-06,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000313,CUST-00313,황재민,010-6678-4781,hwang313@hanmail.net,M,1992-02-06,30대,수정구 번영길 207,성남,62733,REGULAR,2022-01-18,true,7995957,91,2026-03-30,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000314,CUST-00314,성상우,010-4545-8317,sung314@kakao.com,F,2003-11-23,20대,서구 산업길 216,광주,26541,VIP,2021-09-20,true,5314167,87,2026-04-02,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000315,CUST-00315,권현준,010-1250-6926,kwon315@naver.com,M,1967-12-08,50대,북구 문화길 76,대구,41689,VIP,2023-11-07,true,6378670,73,2026-04-10,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000316,CUST-00316,고주원,010-7400-2698,ko316@daum.net,F,1964-10-24,60대+,일산서구 번영로 160,고양,55368,REGULAR,2023-05-25,true,9216040,52,2026-03-22,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000317,CUST-00317,노정우,010-3962-2254,noh317@kakao.com,M,1982-05-24,40대,수지구 청춘대로 11,용인,48904,GOLD,2022-02-20,true,3075578,19,2026-04-03,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000318,CUST-00318,전재민,010-4647-6013,jeon318@gmail.com,F,1973-10-11,50대,유성구 학원대로 131,대전,58114,VIP,2020-06-12,true,4114780,39,2026-04-12,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000319,CUST-00319,조도윤,010-3795-9504,cho319@daum.net,F,1967-04-02,50대,일산서구 해방길 19,고양,49628,SILVER,2024-06-06,true,4278242,91,2026-03-17,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000320,CUST-00320,주유진,010-1605-4224,joo320@kakao.com,F,1996-02-02,30대,광산구 문화길 78,광주,60846,SILVER,2020-01-20,true,9895391,75,2026-04-12,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000321,CUST-00321,차민수,010-6619-4404,cha321@hanmail.net,M,2003-02-06,20대,분당구 해방로 97,성남,29677,REGULAR,2024-11-01,true,7464183,69,2026-03-16,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000322,CUST-00322,손민호,010-6678-1564,son322@daum.net,M,1989-03-18,30대,동구 산업로 256,광주,62553,SILVER,2020-03-22,true,1723870,74,2026-03-23,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000323,CUST-00323,전규민,010-9091-7016,jeon323@hanmail.net,F,1974-03-01,50대,일산서구 문화번길 221,고양,15382,REGULAR,2025-11-07,true,7689515,77,2026-04-11,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000324,CUST-00324,나유진,010-7551-3625,na324@daum.net,F,2003-03-26,20대,수지구 청춘대로 140,용인,61657,REGULAR,2025-07-23,true,9600325,105,2026-03-03,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000325,CUST-00325,민도윤,010-7117-9017,min325@hanmail.net,M,2005-06-12,20대,권선구 산업번길 29,수원,28142,GOLD,2023-09-03,true,9114531,50,2026-03-06,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000326,CUST-00326,나시우,010-5328-4078,na326@naver.com,F,1963-07-23,60대+,팔달구 문화대로 219,수원,12867,VIP,2021-08-04,true,4292057,47,2026-03-06,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000327,CUST-00327,황민호,010-2395-6375,hwang327@hanmail.net,M,1976-08-15,50대,팔달구 학원길 122,수원,30715,SILVER,2021-08-10,true,4948393,73,2026-03-08,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000328,CUST-00328,임태양,010-8578-7304,lim328@kakao.com,M,1988-02-27,30대,분당구 희망번길 286,성남,47242,VIP,2025-10-09,true,1480722,51,2026-03-26,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000329,CUST-00329,노민호,010-7586-9946,noh329@hanmail.net,M,1968-12-06,50대,유성구 학원대로 247,대전,55232,SILVER,2020-05-01,true,4822992,114,2026-03-14,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000330,CUST-00330,강동현,010-2179-7342,kang330@naver.com,F,1966-09-13,60대+,연수구 번영대로 210,인천,22284,SILVER,2021-03-23,true,6584191,119,2026-04-10,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000331,CUST-00331,노지아,010-4339-3603,noh331@naver.com,M,2001-06-09,20대,기흥구 학원대로 79,용인,42989,REGULAR,2021-09-09,true,4838749,117,2026-03-17,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000332,CUST-00332,유채린,010-2837-3873,yoo332@hanmail.net,M,1987-06-13,30대,남구 희망로 74,대구,19100,REGULAR,2023-09-18,true,4659231,55,2026-03-15,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000333,CUST-00333,권민호,010-6405-9857,kwon333@daum.net,F,2000-09-02,20대,수정구 중앙길 295,성남,41859,VIP,2022-10-17,true,8301004,9,2026-03-14,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000334,CUST-00334,신현우,010-4873-9786,shin334@hanmail.net,M,1996-12-09,30대,북구 문화번길 148,광주,45645,REGULAR,2024-12-09,true,6494677,95,2026-04-13,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000335,CUST-00335,정지훈,010-2862-7659,jung335@gmail.com,M,1999-06-28,20대,동구 문화대로 61,대전,39474,REGULAR,2021-12-10,true,7347174,76,2026-03-18,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000336,CUST-00336,오상우,010-5030-1409,oh336@hanmail.net,F,1963-03-01,60대+,남구 청춘로 99,광주,59317,SILVER,2023-12-18,true,9408018,59,2026-03-19,d1000001-0002-4000-8000-000000000002
